class_name,accuracy,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,S_16,S_17
blowing nose 26,0.04,0.27955813573201493,0.1918394012610117,0.15799716758926705,0.09930426754554113,0.09115353333105641,0.1649584678252538,0.11297659852107367,0.10396443303177756,0.04144483396100502,0.02248903310050567,0.014992466588939227,0.04465786722972989,0.026150899741053578,0.016138200159246725,0.26727696456909183,0.27423456883430475,0.18177053222258888,0.17842949916521714
catching or throwing frisbee 49,0.04,0.16595540121396385,0.2891400664488475,0.2615020677884419,0.1943711698263884,0.16017970060706138,0.2678220677216848,0.2144207338154316,0.17986723515192668,0.21338323615789412,0.19473183309336498,0.162121765465041,0.21475626693566646,0.1954625005483628,0.16190383414874476,0.1395347345819076,0.14573000057935717,0.14714230045030516,0.16777343511978782
celebrating 51,0.04,0.37863370068868,0.48952476488749175,0.44216916453043614,0.2497094677289327,0.1634004997253418,0.43572093722025557,0.24947573655446365,0.16097636744976035,0.22150890137354537,0.11419940119385716,0.0758532005439202,0.2196761683146159,0.11213923341135183,0.07566620096862318,0.3351749991734823,0.3441016691843668,0.27622716563542693,0.30673246892293293
cleaning windows 65,0.04,0.13659279944101965,0.22857286418279008,0.21010439821879065,0.14442043290336928,0.11041876667340597,0.2046937659104665,0.12953470147450766,0.09050796645184357,0.12754056598246094,0.10433163180847965,0.07343273392369348,0.12648053500850995,0.10341549970259269,0.07526886749813952,0.11604799945751827,0.09236996635645628,0.15090586651364962,0.12324576731920248
contact juggling 69,0.04,0.32459419794082633,0.3405618682861327,0.30257570120493577,0.23535503392219553,0.1917536714116732,0.3011942012151082,0.23405416894753775,0.18558483322362104,0.1673480005989472,0.10297973329623543,0.06757726676389575,0.16690389734903965,0.10268113175829251,0.07186839944856863,0.30086763299306235,0.3066371722539267,0.21441173229217533,0.22854413534800208
digging 90,0.04,0.13318683388084174,0.19289963182012237,0.17487246579130486,0.12918486898938814,0.10817076641519865,0.17380636767782268,0.13499996644556522,0.10746219827756288,0.11762869813193878,0.10119049924264352,0.07029160064905883,0.12326853242615854,0.10548070080926022,0.07776850046391287,0.09892046647345028,0.10445119903733334,0.09185326585769653,0.09839536555955805
dodgeball 94,0.04,0.289479964987437,0.5619124412536622,0.5241352664311727,0.3766273024400075,0.29026693220138544,0.5236524322827659,0.37623969198862717,0.291019266629219,0.47282416652043674,0.44548843189875276,0.3933873330871264,0.4728255633672079,0.449866600116094,0.40006293428341555,0.2342652663608391,0.22865753199259445,0.2656931669314702,0.26351439968744916
grooming dog 145,0.04,0.12142923130591711,0.1054285336593787,0.09469450042744476,0.05416613351106643,0.04013523385723431,0.09466359924674035,0.07130873517990112,0.055594667098919574,0.03417533332804838,0.01111929990599553,0.005689233341316382,0.03596203307857116,0.01423229993569354,0.007512333371614413,0.10561413442865017,0.1016960995852947,0.06446516574819883,0.07043026637633643
juggling fire 170,0.04,0.26257319892247516,0.3574925352096559,0.3325099988619487,0.23077503073414168,0.19374570201635358,0.33532133591969804,0.23960876482725144,0.19463136769632494,0.2678640317281087,0.22926593308175602,0.17660383405784763,0.2703906675110261,0.23505860254466535,0.1807516666387518,0.20939409995079036,0.23558982974688206,0.1678052664687236,0.19788843336105352
playing organ 239,0.04,0.24125650247434766,0.25522056637977564,0.23977819908459974,0.16371893451015154,0.13161569804449877,0.22362686680952706,0.13863599967261156,0.11151843371937672,0.12199196632305777,0.08390489960188667,0.045299066869914535,0.11736803237795831,0.07876676669319471,0.03081796710329752,0.1883239371428887,0.1378046336864432,0.2087238995432853,0.1475402319873373
playing paintball 240,0.04,0.10310243485073249,0.25676016817092895,0.231670335038503,0.13286969932317733,0.08506766653855642,0.2347151976585388,0.1413643670797348,0.09487626566092175,0.1755282667080561,0.13392050018310547,0.1015949322323004,0.1770455988427003,0.1354880338430405,0.10286413392722606,0.07706053308496873,0.09081069991886617,0.09719430042306586,0.11464543236692748
playing piano 241,0.04,0.2943745340943337,0.2711489669720331,0.2535049338877201,0.20719760145445668,0.19325870143249627,0.2390490349523723,0.18684486816724136,0.17258566752622526,0.13511453424543143,0.0892766997873783,0.05741773286052049,0.13610523199389382,0.0893253341625134,0.04879873398294051,0.21029403448303546,0.20586696738402055,0.17197256533751887,0.15611036639412246
pull ups 255,0.04,0.16580383261740209,0.30097756741841636,0.2641674970626831,0.21389873420397443,0.17658053323427836,0.26487973467508963,0.20830720240275066,0.16939646587371826,0.1884851668437322,0.16687120345830916,0.12153699962894118,0.18623659938176473,0.16593160105446972,0.12231523350899418,0.14898359961782892,0.1413791000803312,0.17998529990911483,0.1490932010199874
sanding floor 284,0.04,0.08624650094384947,0.14796429944038392,0.13148660199642184,0.0978055669501424,0.08019299897849562,0.13442203359703223,0.11372396580676238,0.0935736993867904,0.13723213314662375,0.13904693445538477,0.1262234019478162,0.14082373464802903,0.1463117345797519,0.13538760209679604,0.0538446999065578,0.07240499900231759,0.05417330007379254,0.0835358326360583
scuba diving 286,0.04,0.0740828332901001,0.12449506876518333,0.11123480067898826,0.07542260104815167,0.05898406697511673,0.10553920044054589,0.06748126549099882,0.053767166682084415,0.06142023395498594,0.045575733785331245,0.02798483316972852,0.05957786644101144,0.042693766510983305,0.024987499955296526,0.06844886549214522,0.06299830120801925,0.06843556650827329,0.05037463365544877
shaving head 292,0.04,0.3419647359251975,0.2363566001494726,0.20331950195233028,0.12013629981875416,0.09015810078283151,0.20394896944363908,0.12083603381713232,0.09532430026531219,0.07575643329918384,0.042405766480291866,0.02251096551641822,0.076087566062808,0.04327450036493441,0.023746700681125124,0.3257064991017182,0.3087231671969095,0.21416190037727365,0.17044343228340147
skipping rope 311,0.04,0.44928963611920686,0.6191038012186687,0.5839977357228595,0.43609996617635083,0.34906296857198077,0.5831306973775229,0.43281359545389814,0.34664883680343633,0.5083141017278036,0.501038131904602,0.4586176670074462,0.510393962732951,0.5051441326777141,0.46072823575337746,0.3857129016876221,0.3785092002709705,0.31190133438110346,0.30434406548117604
tango dancing 348,0.04,0.38815173000097275,0.506790301736196,0.46664316488901797,0.32382976826032006,0.2529100650747617,0.46860919825236,0.3333860999663672,0.2638190362890562,0.360849365647634,0.3216112348978718,0.2859494980017344,0.3637843349774678,0.32759146992017824,0.2859493994116783,0.3332558325380087,0.3417739633639654,0.26189906679789227,0.2815414642572403
tobogganing 360,0.04,0.12546466519435243,0.1862411326408386,0.16394440125425658,0.10959423238039018,0.08143546642040214,0.16239446533918384,0.10534256717984877,0.07352520040522019,0.11714839976727966,0.08123193359002473,0.06581126623277864,0.11497153296768664,0.08157260077198346,0.06559709974005819,0.11255350096623104,0.11224639986405771,0.08896409938931468,0.09603496674100559
training dog 363,0.04,0.15864436531861625,0.25328913160959876,0.23347243432998663,0.1831553322315217,0.1631691014647484,0.2284805010795594,0.1707347336769104,0.156059835211436,0.20321513287226367,0.20475526561737062,0.17630809920132162,0.20261540066401162,0.2027859348237515,0.1730459655274948,0.13920950130621595,0.10808286673823991,0.1400275325139364,0.09487106694479783
trimming or shaving beard 365,0.04,0.2939473303020001,0.1232564333160718,0.10029073370993137,0.04759970058177908,0.03672803299203514,0.10061646496256194,0.042055166511237634,0.029862233363836997,0.01574456709002455,0.005953499848892291,0.002442900184169411,0.014718299959103264,0.005789199676116309,0.00301593340386947,0.28733010117709634,0.2832765336568157,0.16235146470069886,0.16188906499445432
tying bow tie 368,0.04,0.15298396732111777,0.10106433387200035,0.08181466602062183,0.04633500001877545,0.047797900468111054,0.08253169975504279,0.049990800181527933,0.04561673269445698,0.014681999665498728,0.0049914999291300775,0.0016976666419456401,0.013062733435630795,0.004177999983231226,0.0008199000125130014,0.15239269973436992,0.1481748338657121,0.11268866703336437,0.08933786779319247
vault 376,0.04,0.25173073321307704,0.40144763644735015,0.3719349331041179,0.2392235003779332,0.1745930657396714,0.37075630316138275,0.22637109992603452,0.1558940343076984,0.27915579917232203,0.20217140075167023,0.15498723260089758,0.27534810161342227,0.20073566702008247,0.1494820330679417,0.21776900337537128,0.21811423327128093,0.18982293445666631,0.2000682993253073
zumba 399,0.022222222222222223,0.4560539292229547,0.6686558900762488,0.6322389275586165,0.4856622916857401,0.3901632269753351,0.6285045185089111,0.46418963121484846,0.37402962787063027,0.5676409273147582,0.5598768526713053,0.499238367734132,0.5652976653134382,0.5587995141700461,0.4996164401372274,0.3941438147580182,0.39069081800955296,0.31833859168158624,0.2945364445580377
kissing 176,0.021739130434782608,0.3361368492893551,0.24221688113458778,0.2082107223635134,0.11845989194253222,0.08810797083421029,0.21566615854484442,0.11841728199651275,0.08865130483672236,0.08873105144263178,0.062064746747036326,0.04081405742525839,0.08848489166885291,0.06036902307708196,0.04222681141930861,0.2997073542035144,0.31155894877254103,0.1931855055495449,0.22338746331740114
dying hair 108,0.02127659574468085,0.2597461715826751,0.15615305081961006,0.12541149097976953,0.07562014183254105,0.05214152557484754,0.12860035690221383,0.0779671260069871,0.05471999897126188,0.023853368557831073,0.006476595553417577,0.0016429432362635083,0.025871985645845846,0.006849397160509166,0.0022857801698095413,0.25192928725417624,0.24976656026345614,0.11534258710154408,0.13326730457973396
laughing 180,0.020833333333333332,0.37916464986072645,0.2340894787799981,0.19510659872554245,0.12296520694805724,0.10894114788518183,0.19630177477581637,0.12495413412546945,0.09839982748833583,0.04269031372568052,0.021622047935509026,0.012560555592386259,0.040640069963410484,0.02020822857998105,0.011725034952784577,0.35867965434988336,0.36745850666529606,0.2067023272977935,0.23688062387208142
running on treadmill 281,0.020833333333333332,0.16713434258113716,0.23478961703264048,0.21216909735980968,0.15372194303406608,0.12169729139655829,0.21284097098848886,0.16603805630830012,0.12857586945769275,0.15119857512828375,0.14010892426595087,0.10628930580543561,0.15173180572688574,0.14581916693701516,0.11045659737351039,0.1172533674807184,0.12839816339469207,0.11792298426360097,0.13733333432865846
springboard diving 329,0.020833333333333332,0.08659895831512081,0.1619035436792506,0.1462263542910417,0.08663892252681156,0.06838027770424056,0.14497274248136413,0.08128920217769013,0.06156190912032294,0.11425177203284366,0.09849677130062545,0.08260135452366539,0.11329250009937418,0.09840559036367467,0.0825537844416168,0.06506177099214662,0.06590881975160705,0.08095958315249946,0.08286076449685624
surfing water 337,0.020833333333333332,0.12674607630094717,0.18180319483909343,0.16377503630187773,0.12160763780638166,0.10481100816848792,0.16328180474332638,0.12288427151429154,0.10386853971428034,0.1162646175501868,0.08365097322501246,0.057829409993460625,0.11760843743363186,0.08510246492042721,0.06481461834265954,0.10577142418413939,0.10253170207505012,0.09644618101831941,0.09324357626338799
baking cookies 11,0.02040816326530612,0.17485068031719753,0.1457887725967939,0.12536333103873293,0.09218224458168357,0.08071479648022221,0.12710683879905005,0.09632367486070817,0.08229254931616944,0.044116667425956865,0.006459523866675336,0.0022941836786969584,0.04456408063152513,0.00643884364984372,0.002349047639793685,0.16857357169697887,0.16206863837075883,0.10669969285046363,0.09054051124015632
cleaning floor 60,0.02040816326530612,0.07538714331276969,0.12594085071565345,0.11219081662798007,0.0808539790710827,0.06494340151801806,0.11333918299880766,0.08892493163545928,0.07166044129806311,0.10148938826963204,0.10627894524206112,0.09509057678180895,0.10051333447145361,0.11023928593818835,0.09811326456009127,0.05703367344629601,0.057362515992503985,0.056763878535149866,0.0646138427964076
curling hair 80,0.02040816326530612,0.25330714325718334,0.11563398045747456,0.09181843468830701,0.04844064626563976,0.03656615588991415,0.09519948939887846,0.055699795818551855,0.047149488847880144,0.010906870875279511,0.0014703741966157545,0.0009371768201695005,0.009885850286453354,0.0011661224296557256,0.0006972108824419328,0.2443169399021434,0.2408573117304821,0.09318234702762294,0.09757554303626625
extinguishing fire 121,0.02040816326530612,0.07988544192849374,0.2145207122880585,0.1925862883710537,0.12512129291283844,0.07426190497214291,0.18759870832469186,0.1105837395807513,0.08095323038648584,0.13454044495436818,0.113787145916702,0.08523009999914945,0.13297268728212436,0.11346343360385115,0.08552306045277588,0.06795095228419012,0.05498812925653394,0.12291387660973731,0.0931094212150898
fixing hair 128,0.02040816326530612,0.2878607489786992,0.16997333320225178,0.14161285851429517,0.08867792555669536,0.06964040800510926,0.14327591697577718,0.0905033677157496,0.07332857126256033,0.030429592196430485,0.017240101776155484,0.01172258452696054,0.03125285693995502,0.018823469148403934,0.011410374315645616,0.27037853573455295,0.2810534030239598,0.15744176976737526,0.1445339795490917
flipping pancake 129,0.02040816326530612,0.22428966168339562,0.20451952578259158,0.18842408046430473,0.1453283681188311,0.13476898006942806,0.1794842857568443,0.12496690646928989,0.11014755116433513,0.09646710938286211,0.05828506822032589,0.030374658712927185,0.09527173478967274,0.05580755174109318,0.03183503406236367,0.18997911625573424,0.1830265306260716,0.13232251801483694,0.12796169975557095
passing American football (not in game) 209,0.02040816326530612,0.18124823075978932,0.29431462645936185,0.27262864021926514,0.2033395237825355,0.16468727765034652,0.27019754746333274,0.19713455764310703,0.15437343440899232,0.22099234675063578,0.20666676733364064,0.1708571759738079,0.22138486214640998,0.20739979377814705,0.17290959401144868,0.14993840163789035,0.16172908108757467,0.16863806108937782,0.16459962545203513
playing ice hockey 235,0.02040816326530612,0.1830369037916871,0.4119998286370518,0.37111241384022897,0.2545483307368091,0.19543649655773115,0.37059020541963134,0.25301282192574054,0.19566105412889503,0.3348746933904635,0.3171997287970822,0.28457925128288003,0.33704771810648393,0.3185468335703117,0.28849449014988077,0.14965143059386687,0.15095132929811467,0.17622128845984433,0.17034299127098665
riding mountain bike 271,0.02040816326530612,0.12294962747567363,0.20380629176996196,0.1877341838596629,0.15217183683194271,0.12870305975987792,0.18500717673982894,0.14766207195463635,0.1266009860665721,0.15388384236364946,0.1310819039985436,0.09881581613603904,0.15337595174101748,0.13511574961701214,0.09524561114862659,0.11078493226547632,0.10550744930903112,0.10527493174384239,0.08965697232152328
sailing 282,0.02040816326530612,0.11966894418254596,0.1623858864970353,0.1452338095212064,0.08788472729956823,0.06332748320004364,0.1426147310040435,0.07984033921568776,0.055950543851826046,0.08984741565448287,0.049557279251059703,0.030200646243178517,0.08905289307439408,0.04874159946239419,0.02981285739423973,0.10977278878646239,0.10241364066140585,0.09107680320182221,0.08991755212954924
slapping 314,0.02040816326530612,0.1772231610413311,0.16579557754961002,0.14174693781591086,0.08374748276356532,0.05513972761046115,0.14223972785837793,0.08204925341620334,0.053888197502210036,0.056653196499841366,0.026546020307609823,0.014893503690100444,0.05645411592901868,0.0280886049903169,0.015099319919791751,0.1647083340372359,0.1594409526012787,0.12944762033264653,0.11160829809145861
snatch weight lifting 318,0.02040816326530612,0.3231026842804993,0.39675602283607536,0.357883102001787,0.27776778798525026,0.24595483095467494,0.3692658133733841,0.2871692861180727,0.24171003666053822,0.3026570081386436,0.3128311582163077,0.292232720579724,0.30973792290201,0.318982482637678,0.29414993571991827,0.2472751707609008,0.27364635770823675,0.18708204079241975,0.2080206117419159
spray painting 327,0.02040816326530612,0.05866962567174517,0.10748965931790218,0.0997245913145899,0.08111306004074158,0.06812187137094891,0.0941090491890502,0.07040533895547293,0.057086156556243405,0.06607401398320993,0.05905197260483186,0.041996700853793596,0.06988159820450103,0.06869530574095492,0.047770644987166724,0.04049789138645136,0.04395846956593245,0.05464255034366027,0.05623418426128473
sticking tongue out 331,0.02040816326530612,0.23453017133433798,0.09342598678556838,0.07623636111211615,0.041897654094967714,0.031318401988519706,0.0857679251269722,0.047383267111873545,0.037580782911759245,0.012096939112002752,0.004945782427074147,0.0032428911743926352,0.012799319351206019,0.006756598467172003,0.004247482978821206,0.2505358147012943,0.2534967002171237,0.13176724627740735,0.1450028914948102
swinging on something 344,0.02040816326530612,0.21903612173333462,0.2896055082561208,0.25763329761368897,0.18496139599859301,0.15342353565960515,0.26308612184054186,0.18817241384616107,0.1503401015815483,0.19375588413505332,0.16050867334008215,0.12515381088771782,0.19230074956404922,0.16034095245179072,0.12562390983206073,0.19977602299378844,0.19599884276487384,0.15673221103188129,0.16856595273934258
sword fighting 345,0.02040816326530612,0.293061838279776,0.4675716318402972,0.4242484346863364,0.29806204472674797,0.24335700921460876,0.4245381303385002,0.2885004764754756,0.22159915096094818,0.3360296245375458,0.2940765282542121,0.24920401299815798,0.33455088694484864,0.30129279194336356,0.25402455857036266,0.23043295746757872,0.2429374820683279,0.2147945212182545,0.2265721113179006
taking a shower 347,0.02040816326530612,0.13489210918444353,0.11931166742073032,0.1034844224651655,0.0637718711600823,0.042629830122475516,0.10191813083631653,0.06232731295990297,0.044298163516586324,0.045152209907972904,0.030696122889869462,0.022573741566212405,0.04565431988107509,0.0315027205993225,0.02318996640568485,0.12284034143702519,0.12623670150025362,0.08975523872719128,0.09277867326931079
assembling computer 8,0.02,0.047075566646456714,0.04555913407554229,0.04091116721183062,0.023469700114925704,0.021263199776411053,0.03815989979108174,0.02319820019577941,0.018438100128372513,0.016644666511192917,0.007643666710952916,0.005307833356658616,0.01754976668804884,0.009013866547743478,0.005725699929644663,0.04211686615745227,0.03754510002781947,0.030600766145934665,0.02254390031024814
bee keeping 17,0.02,0.1184859656332682,0.1775724336067836,0.16049023204644525,0.12447153535286587,0.10465196398893997,0.15706560079256696,0.11924503533442815,0.09980813262462616,0.10391216632624468,0.07840746695498624,0.05596383306855957,0.10434466693202657,0.08936253312577802,0.06268599943170945,0.10004873312463365,0.10151659866124392,0.09097973437408607,0.08348776673575241
blasting sand 23,0.02,0.05344703439449271,0.11946459980607031,0.10386856644228101,0.08320789934198061,0.07011516713127493,0.10638126690487067,0.0710443659067154,0.06260713318983713,0.06974339954107998,0.05570713332444427,0.04454610004648567,0.06869686644847194,0.060460199867188924,0.048378167319173604,0.03604369930624963,0.03840970029731592,0.0559292676034073,0.0583688332815965
breakdancing 34,0.02,0.2836137363433837,0.413247830581665,0.3794629629770915,0.2744911989212036,0.22303823443253837,0.3790922979354858,0.2888830334822337,0.24058856718937552,0.31667020276387525,0.2950710317293804,0.2627529665470123,0.3161075657208761,0.2982173311471939,0.265458298198382,0.2449051010608673,0.2583921983718872,0.17604363387425737,0.21440486780802417
brushing hair 36,0.02,0.2764251026709874,0.16354156638582548,0.13390006488760314,0.10253010021150115,0.07979143213331699,0.13386393395662305,0.08289250034093859,0.060293499473234,0.041906000054130955,0.02699820020496845,0.011653600140164297,0.039614400026450544,0.023108100285132722,0.009184333243221045,0.264987564872702,0.2579986996869246,0.14393946556945642,0.12591429917812352
building cabinet 38,0.02,0.13387113219598928,0.14065006594061852,0.12340866547822955,0.10754520000616706,0.1005393009190758,0.1304453664680322,0.10935976771215601,0.1018740002763768,0.07267516698340576,0.0449460995802035,0.023854700226336706,0.07486906605884434,0.04283873284310103,0.024563766979426145,0.11249390025536217,0.10625346578732131,0.09273666646182538,0.07975430026352404
catching or throwing softball 50,0.02,0.234381831963857,0.5065973276774088,0.4719130685170492,0.34419453328450517,0.26146666380564365,0.46990716883341455,0.33912663310368857,0.25746263066927594,0.4152812707265218,0.39889039986928304,0.34533996644814813,0.40865623283386243,0.39654057044982916,0.33711946522345143,0.19119196437199915,0.1981330008268357,0.23698043012619022,0.23310739998420085
changing oil 52,0.02,0.05301359914441904,0.05491349928379061,0.051627433287103966,0.03777460018843413,0.030841799228886763,0.05026986700594425,0.040549265915155404,0.03093013366286952,0.027918632992108665,0.02212926660627127,0.015111299826701481,0.02877936647137006,0.02185166656176249,0.013038933374236028,0.038449699801206584,0.04450986601909001,0.02731543336833516,0.04174583298464617
changing wheel 53,0.02,0.09548523352444169,0.10572426726818085,0.09603520102401576,0.08059116812745731,0.06813443344682453,0.09407613203823564,0.08459439941942692,0.07056773176118733,0.07509466762182612,0.06980326710281273,0.053827201373875116,0.07480939986879626,0.07522470020105439,0.06036429887861015,0.0767584001123905,0.07518279988517368,0.06225743446499111,0.0537127670655648
clay pottery making 58,0.02,0.07585046824514864,0.08256186469097933,0.07097396666606264,0.06779299910167853,0.059279000721375145,0.0760860329290231,0.07901816693743068,0.0692307676608364,0.03690686666555702,0.027157932905107735,0.009053633354355892,0.0404492992139111,0.028296966795126596,0.013181199762970209,0.06413510061105093,0.06846149966766435,0.03890526794133088,0.05186396672576667
climbing a rope 66,0.02,0.15767440133094784,0.31832530275980625,0.28630140047073366,0.19298003203074138,0.14615789922078448,0.28353349895477303,0.1991002003510793,0.15085710015296935,0.24189476464589435,0.2178064635753632,0.16554013481934868,0.243574734544754,0.22012003486156456,0.17217016720771794,0.12287679901917774,0.12327209973335267,0.13008606789509458,0.14027853369712825
cooking chicken 70,0.02,0.07244200015068053,0.0639646004686753,0.0561555327753226,0.04197379969755807,0.04208006688430904,0.05912103202839693,0.04682343296433488,0.043687132697304086,0.023101033308108646,0.004209100041538477,0.0031626332784692453,0.022059999893109007,0.0028130000179012616,0.002019966700176398,0.0590432000478109,0.06610580035249393,0.031020433143774662,0.054244499655564625
doing aerobics 95,0.02,0.5426763995170593,0.7056724405924478,0.6615328305562338,0.525055769030253,0.4339620691935221,0.6690504694620768,0.5325446012496947,0.4342202302932739,0.5716421962738036,0.581390667215983,0.5196042713085811,0.5737686688105266,0.5874398325602214,0.5260038359006247,0.48455740089416494,0.4828818046569825,0.38840413729349765,0.40276243082682306
drumming fingers 106,0.02,0.05524513284539184,0.08076193214754268,0.06692353244523205,0.05307503360609214,0.04418943326373895,0.06921926775649193,0.0605994332909584,0.05481740033067764,0.025529266965140896,0.008516433419659734,0.003527700045332312,0.02616456670984625,0.00951643340215087,0.004278166759138305,0.04866196618278823,0.051103934486210374,0.03236780078113079,0.033610834232221054
eating ice cream 115,0.02,0.3457289311726889,0.22913456996281942,0.19857426759401953,0.1249202328821023,0.11939959803223607,0.19639856821695972,0.12702813263908028,0.10835963270440699,0.05240149928232034,0.032764200168102976,0.021758966234823075,0.05663766705344122,0.04123529995431503,0.018523966187859574,0.3279634019533793,0.33878193060557055,0.19646023517449696,0.19398106744686763
feeding goats 125,0.02,0.16303433338801068,0.18091676619847616,0.16394163430531822,0.12332580025990802,0.10391090027093887,0.15323879867394763,0.10564786719481147,0.09122570014397305,0.09275916572809222,0.06885126740684107,0.04685746643443902,0.09183663330475485,0.07076789908657471,0.04595176678746939,0.1138829986770948,0.12659913287361457,0.09603576704661052,0.10719600138564905
high kick 152,0.02,0.30041093521912887,0.42881593370437615,0.39120300100644445,0.25862616616090134,0.20149556997617085,0.3952036979357403,0.2641095343589782,0.20243103349606198,0.3154815670013427,0.2827203337669373,0.23370473354806504,0.31327873433430986,0.28765780110359196,0.2357962969618539,0.2469382953941822,0.2569493640005588,0.20843263336817422,0.23019100076754895
hitting baseball 153,0.02,0.27701646646658584,0.5011196022192638,0.4677151686151821,0.3629836349169413,0.288492171295484,0.4634232052485147,0.3358672693490982,0.2724254331191381,0.41319623101552316,0.4038295320967834,0.3598356659899157,0.41118163242340083,0.4068723321249088,0.3645010328372319,0.2458033364931743,0.2212802011966706,0.2823150701204936,0.20031693415269258
jumping into pool 172,0.02,0.15122256577610968,0.19749223175843553,0.1786637990315755,0.119928867781659,0.09050536623895165,0.17567083028952282,0.11587476590933901,0.08787943309843542,0.11436036536296208,0.08129580036004386,0.06328476731181146,0.1158294661998749,0.08671816651374101,0.06803686651239792,0.13285160055955253,0.12457086641788485,0.12433870003620782,0.09895080005327861
kicking field goal 174,0.02,0.08223326735993225,0.25283460377256073,0.22846350249250735,0.16469336685712135,0.13076376639604567,0.23298013037741186,0.17324896760682265,0.1387636988381545,0.20227856587494414,0.17587256687879563,0.15262783324420456,0.20231393433461597,0.18298836832841242,0.1619942323893309,0.06015750028689704,0.06575759940271576,0.10792236709470551,0.11977709809144338
kicking soccer ball 175,0.02,0.17891436464786525,0.2659327012022336,0.2452303677916526,0.19711759836077686,0.17440310042103133,0.24368460071086886,0.18491993241310115,0.16289650039672854,0.21224329799016314,0.20421656659444173,0.17455849850177763,0.21285963633855187,0.21069996591011683,0.18446956464250885,0.1422031645377477,0.1381110014667114,0.13844906658728917,0.12951656652291615
long jump 182,0.02,0.2674323328256607,0.44660333579381317,0.4110313663482665,0.29094626409610125,0.23940283309618626,0.42141606769561757,0.31612966804504405,0.26122246910730995,0.36958249979019164,0.352845095316569,0.3058341673374176,0.37261916214625024,0.358481271457672,0.3076900340398153,0.20998623322397464,0.21950046590169264,0.1896637680113316,0.22050560078620912
moving furniture 200,0.02,0.19958370253990093,0.2697103024800619,0.24859409848451608,0.17298333310832575,0.13420306689341865,0.24614359850088757,0.18701503294060626,0.15515493423044682,0.17722366695801425,0.15269833255410195,0.12427736741304393,0.17861263430019222,0.16831380097741874,0.1357304660697778,0.16341996763447925,0.16387530149867144,0.14303276983896893,0.1547397337218126
playing ukulele 249,0.02,0.3449174647867679,0.2965022342666984,0.2564148003915946,0.21277366689046226,0.1901126649223268,0.26394046325609094,0.1855283686161041,0.17036559928059578,0.10463133409296471,0.07780196762494745,0.034831299385925135,0.10829950012539825,0.07802196602051459,0.034311567203079665,0.3345050351719061,0.3261439993500709,0.23886833109060923,0.17857853381484756
pumping fist 256,0.02,0.27934249822298685,0.28350573199590057,0.2471458330154419,0.16651286748225494,0.13058116594913105,0.2469463349660238,0.16638256741364793,0.13349323061803978,0.1289164016718666,0.09546896449228125,0.06805033427427215,0.1290704675187667,0.09235590056131286,0.06728743301431338,0.2536561685880025,0.251661000474294,0.19045233350594842,0.19892656841675438
reading book 264,0.02,0.28655473542213433,0.2374141344149906,0.1991576006333034,0.15171096604342257,0.13591123584707573,0.2040401323239009,0.1543786680363119,0.1331780983239412,0.08018363377278048,0.04861910112127661,0.029433599626769624,0.08158410041232901,0.05418426714936892,0.02935339993039767,0.27423383576869975,0.27703979772726695,0.1537226674892008,0.19309886679413416
reading newspaper 265,0.02,0.311754668459793,0.24617399880488708,0.220688001259168,0.1794477661604682,0.15371506569882232,0.21325139731963477,0.17380206703742346,0.14431046670128903,0.0848385671362281,0.035774233348915975,0.022383433437595766,0.08833566659241915,0.04898586566398542,0.02746346691747506,0.2505334325363238,0.28921943510770787,0.1508213327695926,0.1861717632949353
skiing crosscountry 309,0.02,0.17255713398059208,0.31246856766740483,0.2878310688654582,0.2287199992378553,0.1840775655445953,0.2828480667571226,0.21561186603208388,0.16015289913117886,0.24837763273616634,0.23753106516649328,0.20330577233557903,0.24479180240134404,0.23600176462357236,0.2019667011320591,0.15707576489647232,0.15119006640836596,0.14512149938344954,0.14631770055790747
snowkiting 323,0.02,0.03965880024880171,0.09632936665713787,0.08178283291508753,0.05215419959525265,0.04313076649109524,0.08280049835865695,0.05531379941304524,0.04761500017642972,0.06802063511808715,0.06045836604237556,0.050126133710891016,0.0681483331700166,0.056911199354628704,0.04856379933456579,0.03087936654984951,0.03139773274908463,0.03935726692775886,0.03426123330791791
tying tie 370,0.02,0.06987293327003717,0.05886850072244802,0.05162646601796153,0.031701066857328014,0.03053559980913996,0.05338213314612708,0.04628256603529054,0.03923999917209148,0.010482800455143056,0.005897033429394166,0.0007896333369115988,0.011455266571541622,0.009156766732533773,0.0010099666620294254,0.06236319949030878,0.0617250662314395,0.04082233378638826,0.0506643006493648
unloading truck 372,0.02,0.12364113416671751,0.2567383001603186,0.23881866521040598,0.1559975344568491,0.1170860669851303,0.23588440092802052,0.15186106784492728,0.10918379898468655,0.18292300083885593,0.138899401593705,0.1077060008664926,0.1806431675146023,0.1403118673334519,0.10695573339710635,0.09773926597312096,0.09633120081921417,0.12444223207756876,0.13023193507194517
water sliding 384,0.02,0.1301837671011686,0.24193026707967122,0.21926350017388668,0.1439419323682785,0.09849203272561233,0.22055013340314228,0.1479068662722905,0.10824836700260639,0.1542572691162427,0.10108986693223315,0.07263500067641337,0.1524263324181239,0.10217509926756226,0.07237799966732661,0.10598740102450055,0.11109706508318584,0.12194523419141765,0.12711820021867754
