class_name,accuracy,P_0_S_0,P_0_S_1,P_0_S_2,P_0_S_3,P_0_S_4,P_0_S_5,P_0_S_6,P_0_S_7,P_0_S_8,P_0_S_9,P_0_S_10,P_0_S_11,P_0_S_12,P_0_S_13,P_0_S_14,P_0_S_15,P_0_S_16,P_0_S_17,P_1_S_0,P_1_S_1,P_1_S_2,P_1_S_3,P_1_S_4,P_1_S_5,P_1_S_6,P_1_S_7,P_1_S_8,P_1_S_9,P_1_S_10,P_1_S_11,P_1_S_12,P_1_S_13,P_1_S_14,P_1_S_15,P_1_S_16,P_1_S_17
catching or throwing softball 50,0.02,0.33471100161870326,0.620661601893107,0.5813051288604736,0.45383767083485904,0.36514860547383643,0.5786790632883707,0.4330953982671101,0.34989133351643886,0.5207820069630941,0.5157330673217774,0.4483231994787853,0.5110091348012289,0.5123305341084798,0.44412019939223946,0.2795872684796652,0.2781711371064186,0.3089928030649821,0.2816393978277842,0.13405266705354058,0.39253306564489987,0.36252099460760756,0.23455140033562974,0.15778473299741744,0.3611352701266607,0.2451578679819902,0.16503393259048466,0.30978053509394343,0.28204773557186136,0.242356730050842,0.3063033335983753,0.2807505979994932,0.2301187343190114,0.10279666468302409,0.11809486790200076,0.16496806513071063,0.1845753984491031
changing oil 52,0.02,0.09164859868089359,0.08996453371047977,0.08514693366487819,0.06498019961416719,0.05461646743913491,0.08138899872625865,0.06412206678589186,0.04767026739368836,0.045460733013351746,0.036461932536959646,0.026013466495275493,0.046782600116729744,0.03384299852649371,0.02128713335941236,0.06447840118209519,0.07534059873620666,0.04740740009024738,0.06526073376139005,0.01437859993974368,0.0198624660457174,0.01810793337424596,0.010569000379244487,0.007067133522033694,0.01915073309416572,0.016976466460525995,0.01419000014513731,0.01037653359969457,0.007796599734822909,0.0042091333831350015,0.010776133688042562,0.009860333239535491,0.004790733179450035,0.01242100021491448,0.013679133792221541,0.007223466665546098,0.018230933305372798
changing wheel 53,0.02,0.14780253271857893,0.16133700026671088,0.14671613413294154,0.12557180207769075,0.10677046829760077,0.14092506559491158,0.12815166737139227,0.10789579927772286,0.10858946728780866,0.10551733305926124,0.08347253418167432,0.10763166540116069,0.11223786394794782,0.09086106624454258,0.11812373162508011,0.11500786563704408,0.0966887983163198,0.08090119936267536,0.04316793269117673,0.050111531971395035,0.045354265671968444,0.03561053302288055,0.029498400315145647,0.04722720000545185,0.041037132985393215,0.03323966660300891,0.041599866943558064,0.034089199880758925,0.024181867150962356,0.041987133281429605,0.0382115332086881,0.02986753249665102,0.03539306656022867,0.03535773352632919,0.027826066208382443,0.02652433330714703
clay pottery making 58,0.02,0.12740706633528073,0.14693446636398627,0.12462666785717008,0.11534866642355913,0.10104193355242413,0.13438679892619446,0.13943066575924554,0.12237846841712789,0.06646786773179969,0.05238473205119371,0.017527799520889918,0.0733331989519298,0.05437786563734213,0.02541286599983772,0.10682300171852115,0.12278839960197604,0.06361086775138976,0.09782839833895367,0.0242938664264977,0.018189266529679303,0.017321267106632395,0.020237332918246587,0.0175160671800375,0.017785266519089543,0.01860566736559073,0.0160830663519601,0.0073458667005101815,0.00193113333384196,0.0005794666508833567,0.007565399985263745,0.0022160666719079018,0.000949533331890901,0.021447199829419453,0.01413460016349951,0.014199666202068332,0.005899533275266486
climbing a rope 66,0.02,0.21586846834818535,0.48444120114644385,0.4316699988683066,0.2888478685379029,0.22218940305709844,0.42964226353963203,0.30276386702855423,0.22860159888267517,0.3753083334287007,0.34969133329391466,0.2687341992855072,0.37807846453984584,0.35395859710375466,0.2757062036196391,0.16406186633110045,0.1750153323332469,0.1851340660969417,0.21683693156242373,0.09948033230503402,0.15220940127770105,0.1409327979857723,0.09711219902932644,0.07012640065848828,0.13742473457157614,0.09543653413156666,0.07311260013431312,0.1084811985532443,0.08592160103917122,0.06234606595436732,0.10907099991962314,0.08628146740198135,0.06863413299918174,0.08169173247367142,0.07152886727998652,0.07503806545734404,0.06372013334905109
cooking chicken 70,0.02,0.11886599997679394,0.10583386651873589,0.09253606638511024,0.06807146646181743,0.06744826674262681,0.09764980061650279,0.076544131796062,0.06937666553457576,0.036599733797709144,0.006221466661741335,0.003980466679732004,0.03482446761727333,0.004541399988532068,0.0030664667099714283,0.09607840066750845,0.10898186616500218,0.05022620024085044,0.09472933344046273,0.026018000032504398,0.022095333955188593,0.01977499986241261,0.015876133690277735,0.016711867114404835,0.020592266577482227,0.017102732719977698,0.017997600439190867,0.009602333179612956,0.0021967332755525905,0.002344800008833408,0.009295533480246861,0.0010846000502506893,0.0009734666506449383,0.022008000416556994,0.023229733526706695,0.011814666446795066,0.013759666423747938
doing aerobics 95,0.02,0.6085013967196147,0.7609122690836587,0.7174152720133468,0.5883942011515301,0.4981569972991944,0.7195942016601566,0.595554736328125,0.49772353156407684,0.6183345340728761,0.6327206598281859,0.5693816007216772,0.620817797088623,0.6402780666987101,0.5756642639478047,0.5497677345275881,0.5450534629503887,0.4359934715270996,0.444535997136434,0.4768513992120822,0.6504326024651529,0.6056503955453635,0.4617173331737518,0.369767133629322,0.6185067264109849,0.46953446852366126,0.3707169301639,0.5249498640537262,0.5300606699590883,0.46982693206469217,0.5267195351719858,0.5346016000191371,0.476343397349616,0.4193470648656289,0.42071013514002153,0.3408147982001304,0.36098886706034344
drumming fingers 106,0.02,0.10330159990340473,0.15774126314520834,0.12847453304727868,0.10475246656537056,0.08755893327196437,0.1352948670898875,0.11880279992024105,0.10805966336404285,0.049982066720227404,0.015936333169291418,0.0063656666748225675,0.05134613357037304,0.017823999717334903,0.007692333495865265,0.08896313364903133,0.09704393507937593,0.05842879914144675,0.06668393163532021,0.007188666540632645,0.003782599792381127,0.005372533379991851,0.0013975999871889751,0.0008199333300193152,0.0031436666843791803,0.0023960666418075564,0.0015751333316167194,0.0010764666676521303,0.001096533335248629,0.0006897333482901255,0.0009830000072717665,0.0012088666677474976,0.0008640000005563101,0.008360799799362821,0.0051639337857564286,0.006306800342847902,0.0005377333343029023
eating ice cream 115,0.02,0.539579798634847,0.35857220252354954,0.306771800518036,0.19709859985113146,0.19771766459147133,0.3043532666524251,0.20563886907845735,0.17989306354870407,0.07979673282901446,0.05752700163771709,0.03914366708497207,0.08843633241554101,0.07107540105283261,0.032307534500211475,0.5189166594823201,0.5323960010528566,0.2973063989321391,0.30683013353347777,0.15187806784709296,0.09969693486293153,0.09037673332641522,0.052741865771512186,0.0410815326790015,0.08844386798913283,0.04841740012764931,0.03682620027462642,0.025006265405317144,0.00800140000383059,0.004374266608556112,0.024839000210662696,0.011395200318098072,0.004740399902065595,0.13701013233785828,0.14516786628762882,0.09561406648953756,0.08113199945340555
feeding goats 125,0.02,0.26994026558399203,0.28716479519208277,0.25961113343238834,0.20044246607621516,0.1712571332971255,0.24234206752777102,0.1715563318729401,0.15385193458398183,0.14113553177515673,0.10247993409037591,0.06802466600586972,0.1374084651430448,0.1024544670234124,0.06502473229169844,0.1850969990849495,0.21342226545015966,0.15229020086924236,0.1722965985516707,0.056128401119013634,0.07466873277674119,0.068272134907792,0.046209133993089194,0.03656466606259346,0.06413553464313346,0.03973940072084467,0.028599466831237083,0.044382800806562116,0.03522259991765023,0.025690266249328846,0.04626479982882738,0.0390813333551089,0.02687880012094974,0.04266899953385194,0.039776000213623035,0.03978133251567683,0.04209539958337943
high kick 152,0.02,0.42486080077489213,0.550765462176005,0.5042398627599082,0.35113766957918807,0.28210746523539226,0.512139402516683,0.3693254667282104,0.29127066900730136,0.39986933224995935,0.36282946338653554,0.2961630026598771,0.39805739924112965,0.3732472656091055,0.30036220271190006,0.3596007320364316,0.37554246567487726,0.2728141995151838,0.3136996649503709,0.17596106883957982,0.30686639894644413,0.27816613284597785,0.16611466507166625,0.12088366748094562,0.2782679977854093,0.1588935999363661,0.11359140043581525,0.2310937978645166,0.20261119920512047,0.17124646447499592,0.22850006619493157,0.20206833263734975,0.17123040114492183,0.1342758662626147,0.13835626553694408,0.144051065993309,0.14668233355681104
hitting baseball 153,0.02,0.41874819839795413,0.6904136652310691,0.6456199298143385,0.536608392739296,0.43995873519579554,0.6444341968854268,0.49831052895387,0.4142156007846195,0.5709057945251466,0.5773705919524035,0.522922204456727,0.571264865620931,0.5848690054515999,0.5287825321952501,0.3818076684474946,0.3350969989041488,0.4037556005477904,0.2739701980834207,0.13528473357806603,0.3118255281125507,0.28981039934754377,0.18935886910756433,0.13702559764385228,0.28241219917039073,0.1734240018536647,0.13063526810010273,0.2554866666972637,0.2302884678979715,0.19674913377563158,0.25109840052922566,0.22887566998600956,0.20021953319509828,0.10979900028109553,0.1074634000162284,0.16087453376054767,0.12666366637547807
jumping into pool 172,0.02,0.25040647139151895,0.3169569283167522,0.28714706301689147,0.1940760004351537,0.15165306614041324,0.283095132001241,0.18779239978715778,0.150257532381018,0.18613226594130197,0.14037993243932725,0.11037493586937586,0.18733953144152957,0.14775333397289117,0.11606766535540423,0.22084500056902567,0.21362733395099642,0.19280146444638568,0.1575685998280843,0.05203866734902064,0.0780275345355272,0.07018053415069979,0.04578173435529073,0.029357667040824896,0.06824653291106224,0.04395713263551393,0.025501333521803223,0.042588467300434904,0.022211666637659073,0.016194600117703278,0.04431939950933059,0.025683000487089155,0.020006066928307215,0.04485820028185844,0.03551439976493519,0.05587593337794144,0.040332999552786346
kicking field goal 174,0.02,0.12062326859434443,0.38608585965236036,0.35151786524057393,0.2696389330302676,0.2195164645115534,0.3544270002822082,0.26697633329828585,0.21455293217500063,0.3140816670879723,0.27982353563308715,0.24558906552195547,0.31226799623270823,0.2874935986121495,0.253919132955869,0.091569601025184,0.09607733158916236,0.17967153275559342,0.18173466518719983,0.04384326701064904,0.11958333498636882,0.10540913395285605,0.0597478008230527,0.04201106618444125,0.11153326661984125,0.07952159865597885,0.06297446599105995,0.09047546667804321,0.07192160105009875,0.059666599180301025,0.09235986608664196,0.07848313441475231,0.07006933304071426,0.028745400171478582,0.03543786511321863,0.03617319964518151,0.0578195333113273
kicking soccer ball 175,0.02,0.30975553366343184,0.4537257300694785,0.415139469154676,0.3376857358018557,0.300449733865261,0.4146345352331797,0.3220288670857747,0.28504393440882375,0.35284866352081296,0.33455246957937873,0.2832153999090195,0.3539937978108724,0.344915731302897,0.2980342038750648,0.2489213326772054,0.24555899977485335,0.2346431328058243,0.2298341322630644,0.048073199652632084,0.07813966488242152,0.07532126681407293,0.05654946674257516,0.04835646709501743,0.07273466514348986,0.04781100018372138,0.04074906813005606,0.07163793278659383,0.07388066667914389,0.06590160045524437,0.07172546759123605,0.07648420049250128,0.07090493158300717,0.035485000765075284,0.03066299979190032,0.042254998758931954,0.02919899962544441
long jump 182,0.02,0.3520427328586579,0.5285336057662964,0.490182671101888,0.37592653347651167,0.3215215288559597,0.49636066773732496,0.38735986588795995,0.3266538693745931,0.44146186901728307,0.4245285355885824,0.3699114713668824,0.44268153505325314,0.42501687081654865,0.36685326484044384,0.2863739323347807,0.29047486526966093,0.23412693139712018,0.26546813100179034,0.18282193203767144,0.3646730626424153,0.3318800701558589,0.20596600135415793,0.15728413279652598,0.3464714660485585,0.24489946843783061,0.195791067652901,0.297703134127458,0.2811616683155298,0.24175687051117425,0.3025567997813226,0.2919456658671299,0.24852680260141685,0.1335985333879789,0.14852606750528016,0.14520060208688182,0.17554306652744617
moving furniture 200,0.02,0.31108433296779797,0.4357422777175903,0.39784726412296295,0.2799389368961256,0.21684660093784333,0.3956993330160776,0.3096344634960095,0.2550333963056406,0.2800859958748022,0.24648733259439468,0.19933353435397153,0.2845271314918995,0.27443727113952227,0.21990300039847693,0.25003332977294923,0.26395446791847554,0.22353826683362324,0.2552452008048693,0.08808306331435839,0.10367833399077256,0.09934093541105589,0.06602773300906023,0.05155953228473662,0.09658786479433376,0.06439560042222342,0.055276468289395184,0.07436133233010771,0.05890933347741764,0.049221200996637335,0.07269813259914516,0.062190333421031634,0.051557933606704076,0.07680660026172799,0.06379613364189864,0.0625272655328115,0.05423426640878121
playing ukulele 249,0.02,0.5474795987248421,0.46274839890499897,0.400163333515326,0.3402411280075709,0.31423212695966163,0.40235659835984294,0.2786770687977473,0.269277800911665,0.15746546815385423,0.11819506897280614,0.0650260003676017,0.1602189327572783,0.11302246585687004,0.0598314668044448,0.5414188000917436,0.5301119404872258,0.3881234678109486,0.27192260004381336,0.1423553292284409,0.13025606615642707,0.11266626683423915,0.08530620147834224,0.06599319943164786,0.12552433218806983,0.09237966571350892,0.07145339812363188,0.05179719959447781,0.03740886587525408,0.004636600013573965,0.05638006765867274,0.043021467291563746,0.008791666785130898,0.12759126717249555,0.12217606767813365,0.08961320196092128,0.08523446633815764
pumping fist 256,0.02,0.42105693314870185,0.39891193491617855,0.34481866423288976,0.23715013671269017,0.1911356676014761,0.3454854027430217,0.24400819989045458,0.20361066530644895,0.17249566656698787,0.12898499984145162,0.08624086757202944,0.17393313279946643,0.12192319877098001,0.08466506640017032,0.3912166010777156,0.3909509300549825,0.28399959950447073,0.3064671319961547,0.13762806694209573,0.16809953208764394,0.1494729997078578,0.09587559936890999,0.07002666586836179,0.1484072658618291,0.08875693385899065,0.06337580047200123,0.08533713311553001,0.061952934998273854,0.04985979911734662,0.08420779738078515,0.06278860168009998,0.04990980092585087,0.1160957324226697,0.11237106671929357,0.09690506605654957,0.09138599884708726
reading book 264,0.02,0.4861932675997416,0.3809274020195008,0.31154899832407634,0.22970760331302884,0.21448526717027028,0.32873980148633314,0.2542904659544428,0.22858580157558123,0.13140700273563463,0.08548040061990418,0.05246840177526077,0.13207446780204773,0.09390259887402255,0.04755593410183986,0.46366226387818654,0.4844812011082967,0.24400726444472867,0.3289743330928186,0.08691619986047343,0.09390086591094735,0.08676619933992626,0.07371433408161004,0.057337200082838546,0.07934046511153381,0.05446686501254639,0.0377703998128573,0.028960266575217247,0.011757799854377905,0.006398800515135128,0.031093733624368906,0.014465933616211015,0.011150867484509946,0.0848054002250234,0.06959840031266212,0.0634380679110686,0.05722340027093886
reading newspaper 265,0.02,0.48559100145002204,0.37778386533260355,0.3348420655409496,0.2662893324206272,0.23362026538252828,0.3297575355768203,0.2596160641074181,0.20696799757381282,0.13451853173275788,0.06271106677701074,0.039903734377523266,0.14086313298493622,0.08672579916616278,0.050180134247740114,0.4075002009809016,0.4492746683835984,0.25374073317249624,0.27760653047462297,0.1379183305005232,0.11456413344542186,0.1065339347531398,0.09260620071738958,0.073809866681695,0.0967452664464712,0.08798806389272212,0.08165293308347467,0.03515859935879708,0.00883739987462759,0.004863133395214875,0.035808199442426365,0.011245933550596238,0.0047468000978231435,0.09356666462620097,0.12916420083617172,0.04790193471113842,0.09473699904928605
skiing crosscountry 309,0.02,0.2736620672047138,0.4834238011320433,0.4456071337143579,0.36664326150417337,0.29956553429315486,0.4392840649565062,0.3465065350433191,0.26185773403843243,0.37827080043156935,0.3644908018122116,0.31146439929058156,0.3741466703275841,0.36291626639415825,0.30876306509375573,0.25064407193660737,0.24549966744283833,0.2272632020791372,0.2501174667100111,0.0714521996324261,0.14151333419680595,0.13005500123500824,0.09079673404494923,0.06858959943850836,0.12641206794480483,0.08471719969213008,0.058448066842556,0.11848446750938893,0.1105713309019804,0.09514713326692581,0.11543693485061324,0.10908726717929042,0.09517033428549765,0.06350746716062228,0.056880466499427955,0.06297979827721913,0.042517932707071306
snowkiting 323,0.02,0.07433633294602235,0.1811411337951819,0.15188659964104492,0.09690633169611294,0.08067306726773578,0.1535268659119805,0.10154199973543485,0.0872180685679118,0.12859419934749605,0.1146750674843788,0.09461973505963883,0.12982746744354562,0.10891446814437711,0.09304166545470553,0.05720146676500638,0.05951759967505934,0.07230940017898879,0.06398819985787074,0.004981266694764296,0.011517599923412005,0.011679066651066146,0.00740206663409869,0.005588466622432072,0.012074133412043253,0.00908560006270806,0.008011932936807471,0.0074470664158463465,0.006241666643321515,0.005632533299922942,0.006469199860095976,0.0049079334070285165,0.004085933339595795,0.004557266665498416,0.003277866691350937,0.006405133445064226,0.004534266697367032
tying tie 370,0.02,0.13532900003095466,0.11295046796600024,0.10017306617697085,0.06167959852566322,0.0591314006075263,0.09992353562513986,0.08200633192161717,0.07148266529838242,0.020535399997731053,0.011365533521274727,0.001390666657189528,0.02250279984176158,0.018071600142121315,0.0018954666713873545,0.12142746402223904,0.12024979822287958,0.07964286788602672,0.09615139856338503,0.004416866765419641,0.004786533438165983,0.0030798667227228487,0.00172253333752354,0.0019398000672459603,0.006840733181685209,0.010558799922962984,0.00699733320424954,0.00043019999514023457,0.00042853334148724873,0.0001886000027259191,0.00040773333559433614,0.0002419333239396413,0.0001244666670759519,0.0032989333778619756,0.00320033327738444,0.002001799989988406,0.00517720018128554
unloading truck 372,0.02,0.18619120262861252,0.38458706238220136,0.3605218667507172,0.24828600239555038,0.1873753305594126,0.35288180119991297,0.22530519920885564,0.16191546645164487,0.27807633316218855,0.21185433249572905,0.16557513548980157,0.2741100678900878,0.21309519598682722,0.1633964014291763,0.15473106628805394,0.1432277990917365,0.19583053398380673,0.193850535017252,0.061091067589322715,0.12888953471183778,0.11711546430389086,0.06370906683256228,0.04679679912030698,0.11888699930012228,0.0784169323295355,0.05645213392178216,0.08776966704179841,0.06594446693956853,0.04983686607976753,0.08717626619686683,0.06752853299180667,0.05051506555527449,0.04074746689299742,0.04943459962308405,0.053053933096925424,0.06661333473374445
water sliding 384,0.02,0.20587546556989356,0.36299013408025105,0.3303015330791473,0.23009653482437134,0.16109420209527017,0.32873953647613524,0.22968573253949476,0.17306986853877696,0.2408741312424341,0.1664074699401856,0.12227346594830353,0.23744719967842112,0.16488259917894996,0.11992713315486908,0.1744466013550759,0.17640666873852417,0.19130193333625786,0.18934653171698254,0.05449206628302733,0.12087039982676506,0.10822546710073949,0.057787334374586725,0.03588986664563418,0.11236073403358461,0.06612800076405209,0.04342686686317127,0.06764040058652561,0.035772267287969596,0.02299653343906005,0.0674054670865337,0.039467599246899285,0.02482886700034142,0.03752820005789399,0.0457874659359455,0.052588532437880836,0.06488986562291782
abseiling 0,0.0,0.19648253351350622,0.38649826444685464,0.3454228685686986,0.25911459830602007,0.18660059896310174,0.36416446543435266,0.2595585331857204,0.19521420096730194,0.27658407016471026,0.24137913244366654,0.20341799976329014,0.2814862009550134,0.2548265984376272,0.2119418678541978,0.15417820109228292,0.17324459842046103,0.13297079898118971,0.18513273456295334,0.04577799950639407,0.0750926007807255,0.07073953339656194,0.04836353374719619,0.03701060026561221,0.06971526694893837,0.05026053342322508,0.042715531907478954,0.04459286608497303,0.03164139921267827,0.026473665745556353,0.04616993331362804,0.03358953293710947,0.025729333890477813,0.03431539977490902,0.04081946683526039,0.02716459991981586,0.04203266661092639
air drumming 1,0.0,0.46035918410943477,0.44947877728209207,0.3887263983771914,0.27645489332627277,0.22163550728843331,0.3882587048796569,0.2972444194676924,0.24197959188599977,0.1803064603769049,0.11907564775143957,0.07476115498058244,0.1801176880127719,0.11676224291932827,0.07522741623172145,0.4137605480109753,0.43454462878558114,0.2980046264168357,0.33301516803754433,0.12894870985527426,0.13529041002878323,0.11835136053614875,0.06851823149236289,0.052110611563485086,0.11732455685633378,0.06450455755502187,0.04540925189193818,0.05774795914233541,0.029328230992973263,0.01625428538338668,0.05640870730183564,0.029740612773972306,0.01793870746329123,0.10791231489810003,0.10342462596236442,0.08332734643196571,0.08153374273912842
applauding 3,0.0,0.44096006858944903,0.5000873347918192,0.44953340428670235,0.27639779977301754,0.21893179578880467,0.4532635374387106,0.2915240006526312,0.2113960641716918,0.23732173496484754,0.1475183963268995,0.08424166572938362,0.23940413416822753,0.1464334001382192,0.08317426845729349,0.39497133304278065,0.4245016003608704,0.2948513309324782,0.32898333239555355,0.35995320202807596,0.40685072990059856,0.35031386866966885,0.19666220185359315,0.14377373271683852,0.36920246701339887,0.2134745350837708,0.1508043986707926,0.17086386636296902,0.08984853340312839,0.04525686620175837,0.16711000244766466,0.08364140006005766,0.045789867145816496,0.3199198037063082,0.34300953436195847,0.23401573719580973,0.26585173623760544
archery 5,0.0,0.26041426893870034,0.35607813949584965,0.31891466287771864,0.2609412682553132,0.22535206975738212,0.3173457971254985,0.22269393006165816,0.1978254671523969,0.21942080149054527,0.16881206667224571,0.12585960044513145,0.22495426467657076,0.17933913279076413,0.1288999333250026,0.2306698615292708,0.16213313572406768,0.24326366644079492,0.14613659962614375,0.09366933312565089,0.12891506436442338,0.11371206754843395,0.08244413406302531,0.06490640032738447,0.11682019896705946,0.06983086619178452,0.05418133365114531,0.08083866872688134,0.06043666773885487,0.04819266601800917,0.07650713367114466,0.0591719994018475,0.04861173309336106,0.0846028657267491,0.06677086691061657,0.09807653306871651,0.05151580092410247
bandaging 13,0.0,0.19685253420745333,0.145067195836703,0.1306729329387347,0.11328526745637259,0.09506406362702448,0.1297903999293844,0.11061153191079696,0.08520106728573641,0.057200799310704084,0.04329886788800359,0.02012193279316028,0.05286953371117512,0.0342484668786327,0.012906866708397866,0.18057833480015392,0.15724293523828187,0.12274139899462462,0.061625200205047935,0.0879855972677469,0.06750639966726305,0.0670612001578013,0.05520513371725877,0.04194680023491383,0.05822173259158931,0.04524726657072705,0.04000633239746093,0.020962400592366853,0.008711000027259193,0.005716800003995499,0.02301446673472722,0.007321866673479478,0.004051000023881594,0.07170773305793601,0.07333800086627404,0.035302998980879775,0.05249840008119742
barbequing 14,0.0,0.2647946035226187,0.24026967016855866,0.21322926627397534,0.16504660181999203,0.12903240065326296,0.2150091320832571,0.16426899806360407,0.12375099877317747,0.09930846774180731,0.04426580060422419,0.026275266486406327,0.09597540049950284,0.044807133289178215,0.02661606633166472,0.21860853459040325,0.23221426880359652,0.15626579927404724,0.1678403360565504,0.07726119924734037,0.09373813347121082,0.08748393401155868,0.05844773300886153,0.040340201279520996,0.08549899806032579,0.053715467147280774,0.03438813399573168,0.045993999407192065,0.02122880017211039,0.011767266485095027,0.043983067116886376,0.021090333849688364,0.012362466761469841,0.059327600864072634,0.06312866649826367,0.0556547992994388,0.05110766588225962
beatboxing 16,0.0,0.4736165948141191,0.35769279398885706,0.3028472823026228,0.20327142814693805,0.1644821088046444,0.3172596600266541,0.20859319721000125,0.16291843284149557,0.12616748197143582,0.07446795883987631,0.04102809379751585,0.12720129431687857,0.07704197188522541,0.040201292424177644,0.4648727907777644,0.4733999337631017,0.2870025182865103,0.30986489836861486,0.14159496549440898,0.12685074850156597,0.11122911551675828,0.07754598509292213,0.0591690477647749,0.1142170061987071,0.06704537390091385,0.05314823203042251,0.05827537420655595,0.037954627323110085,0.02601333368949744,0.05943367518738014,0.041080271839639367,0.028992924470277053,0.13829108896101414,0.12434143044814773,0.10282707177710779,0.0612175520038118
bench pressing 19,0.0,0.27667346656322483,0.38330406530300776,0.3319937988360723,0.31970946416854856,0.2882887330154579,0.3374250612735748,0.29792326520681384,0.2757405333677927,0.23506286572813986,0.18711106689373655,0.11823086645280317,0.24309006638775268,0.19076586981515092,0.1017441336800655,0.24057933165480694,0.23413766293128332,0.1946454658865929,0.1495615993599097,0.06928213261564573,0.12503880054950717,0.11363273460144796,0.09749986605346203,0.08353513400952021,0.11183226605753102,0.09668173316270114,0.07611133376161255,0.09138353487104178,0.0807945975139737,0.05901179964890083,0.09373773224006095,0.09016920044322811,0.06429420043428741,0.05145573370357354,0.04660253374477228,0.05338153341362873,0.04553466536005338
bending metal 21,0.0,0.1476752004231016,0.12848053279717764,0.11911560149590172,0.09669546814560888,0.08509746641740204,0.11286413230101268,0.09496093354771538,0.08679540033439795,0.06080186524639527,0.04360166650762162,0.030353599937011796,0.05817119971066714,0.043607133555909006,0.031460466978947325,0.12352406711181008,0.12584553281068803,0.0880793337027232,0.0797925328006347,0.027469466139376165,0.02846433441539606,0.02808620012576381,0.020022133143742883,0.017289199679096538,0.024868066099286077,0.017742333522439,0.01444586668064197,0.015565000407894452,0.010772533293565114,0.007166799777497849,0.014934866556028525,0.011112999763091406,0.006920266697804133,0.023637999441226323,0.022171000127991038,0.019734800210595135,0.01428153325666984
blowing leaves 25,0.0,0.2082268046237985,0.3910464624482758,0.357032381218611,0.25531653170176094,0.19764272047346146,0.353801495380142,0.24725523722415077,0.18767483064917476,0.29873932028303346,0.2589761205838652,0.22346551124640054,0.30113544116214824,0.27132714306618894,0.23392231447356088,0.15674320039903222,0.16642326352040782,0.1742304752574486,0.19775911706239999,0.010462040884965131,0.021053537087274247,0.01964680238037693,0.012583197175848243,0.009095850261498471,0.019258231052837405,0.01028829922278722,0.008493333197876709,0.01602673459924808,0.012890543779548335,0.010058095372554397,0.015056054491270962,0.011792040636547568,0.00918653077515615,0.009524965881794488,0.008665305992372994,0.009654557861032939,0.009098639272305432
bobsledding 28,0.0,0.19908079915394386,0.31953220295906065,0.2884291306972503,0.19093093310197198,0.14956366596768297,0.2834016024748485,0.18393473622004192,0.1411851323823134,0.1786665337642034,0.12722673331548767,0.08518406780163447,0.17829913303852074,0.13249079860647517,0.08920606629947818,0.18156146839062365,0.1829661322832107,0.17394473351687187,0.16434893289407093,0.09641673450494802,0.15434573435087995,0.13508233316789073,0.07324553333024184,0.0577382664784789,0.1354871337523063,0.08368239961564541,0.06765773422519367,0.08337006623297928,0.0568133993263046,0.04067019900480906,0.08337346646040678,0.05553906582593918,0.03627453281084697,0.08361393292943639,0.08086486713488897,0.06752766635765632,0.07153326748460531
bookbinding 29,0.0,0.05705260155101618,0.06617806652784347,0.05999366660515468,0.06869759998023509,0.06447113503813742,0.05554980084697405,0.05879986735979717,0.0569210008886953,0.029208999825020624,0.011096600149820246,0.007442600028713545,0.026627400423338016,0.009147266336033742,0.005899066636463007,0.04637393312752248,0.037680066557725274,0.028982332123070963,0.020513265805939828,0.0076106667906045925,0.006447400055329006,0.006966266966362794,0.009191733210285505,0.008308266868193944,0.005840400014569361,0.005265266682207584,0.005049733118712902,0.004010733187198638,0.002173000089327494,0.001642400034268697,0.0038043333465854322,0.0021783332794904704,0.0013934666613737744,0.007227133667469024,0.005540466764072577,0.004631733285387357,0.003858799923956395
bouncing on trampoline 30,0.0,0.38305726890563974,0.5672159334818522,0.5244512007395428,0.38247520434061694,0.3152482037226358,0.5332871994654338,0.4216106686909993,0.34534766473770134,0.44549579334259026,0.41655759711265566,0.3369703333298365,0.4498397375424703,0.42717946616808566,0.34260280280113214,0.30263087027867636,0.3397427977720897,0.2569500629494587,0.3070869362036387,0.08554106658299766,0.19046233476077506,0.17992400091886523,0.10835260014037291,0.07603546623935303,0.17273473586638766,0.11143373475720483,0.07626526665886242,0.1508295975913604,0.12689320000410081,0.10056833357016243,0.15018493435333172,0.12921726536254086,0.10179459984526039,0.07036493193308511,0.06641680010706189,0.08935679943064846,0.08029813267737629
braiding hair 32,0.0,0.32184054250619853,0.12719544245677736,0.10639020459384331,0.054465849875744925,0.03883782344762566,0.10921299497185111,0.05845523857948731,0.04216809494864372,0.010022993298108074,0.0033134694519091623,0.0011879591800931357,0.011309319879276816,0.005758911336258966,0.0014108163016993984,0.3191549662221856,0.31239306320949484,0.14733489887446774,0.133412108600241,0.02507129245165254,0.014122108833319474,0.011313809605986894,0.007051088425020377,0.0048546258557815945,0.01470755087629873,0.013035646057149181,0.01082408173909398,0.0019248979736347586,0.00030326530996228565,0.00015020408395196306,0.0025342176758310422,0.0008569387817869382,0.00034102040944861714,0.021989455204837176,0.021469727786017113,0.012036394408973708,0.015258708229275787
