class_name,accuracy,default_confidence_P0,default_confidence_P1,frame_confidence_P0,frame_confidence_P1
robot dancing 277,0.18,0.3839994563349971,0.15140940686420157,0.61403826003465,7.116091517869658
tapping guitar 350,0.18,0.1497028325955073,0.029031658649665334,0.23711066007150502,3.935805622704464
tasting beer 352,0.18,0.29401333081987174,0.1656180435511801,0.5165018808909957,3.1508555288446387
training dog 363,0.18,0.29941817446108226,0.055239847189408754,0.4445116805880596,1.394138524426686
washing dishes 379,0.18,0.18530978450068716,0.04751614397146083,0.28792844475471163,2.967274457023842
drop kicking 105,0.1702127659574468,0.2904214890572478,0.10778258404457444,0.5713080667942487,0.977613030461223
bending back 20,0.16666666666666666,0.2601318205580299,0.061743432229821676,0.38512530134494494,1.7145203821792456
driving car 103,0.16666666666666666,0.16012529416952603,0.05483425550852661,0.31187913615875335,0.49882205981592903
milking cow 197,0.16666666666666666,0.18045351656866668,0.04574294012821752,0.279599372640098,0.7377636186039518
extinguishing fire 121,0.16326530612244897,0.177739224365419,0.052259731368863575,0.34675827779624624,0.4487262663190367
picking fruit 214,0.16326530612244897,0.20099154990636658,0.0743467502745371,0.3420034648736464,0.44546618599491267
swinging on something 344,0.16326530612244897,0.286075270213778,0.09003756238962786,0.4715942155872176,1.0860069416458678
arranging flowers 7,0.16,0.27398467805650495,0.03652024778569187,0.3899363790202016,19.43506403225879
disc golfing 92,0.16,0.29860496475784865,0.035685221948667814,0.4948435073210763,3.6779688626398563
knitting 178,0.16,0.02009708498142384,0.0022264740652508204,0.08542609500668158,0.03729119244632876
riding mule 272,0.16,0.30255455226191763,0.06578602945363078,0.4363814954412971,2.510799087768296
sanding floor 284,0.16,0.17876561172626637,0.0406121708419588,0.3127137485532786,0.7164654275395271
scrambling eggs 285,0.16,0.05560075908943458,0.011723929737011593,0.1637819952869404,0.11848025153840233
singing 304,0.16,0.2830195304588035,0.14958042819190911,0.5163484037958997,3.508125913770765
snorkeling 321,0.16,0.09005599643742597,0.01728365553175961,0.20438622536648843,0.21111026104278277
trapezing 364,0.16,0.1406325657491331,0.02919158515665267,0.2964840775157303,0.28727748252010793
wrestling 395,0.16,0.391394499093515,0.2405334619734022,0.704388541878176,0.7176618993937426
writing 396,0.16,0.08695386662218305,0.019290866627075055,0.18525771772283145,0.4052392680405677
kissing 176,0.15217391304347827,0.20324517034294134,0.11079893277463128,0.3861922832267482,0.42654782769608957
clapping 57,0.14583333333333334,0.35030028747923575,0.18431384445271556,0.6030914277210039,1.4296201620800328
hoverboarding 157,0.14583333333333334,0.2293157511508024,0.05033096925619943,0.3840410663910327,1.1199856992613157
ironing 165,0.14583333333333334,0.1651875284093397,0.023213733804216725,0.29901202580431246,0.6718537086365741
gargling 137,0.14285714285714285,0.23037963916204768,0.12929086015337993,0.3955103854655905,1.4347098067332495
playing trombone 247,0.14285714285714285,0.32861545502193384,0.15391125940276384,0.5309331707581879,14.564925948288215
smoking 316,0.14285714285714285,0.16720891904939061,0.03627488656581935,0.2548194108281733,8.027883405227914
brushing teeth 37,0.14,0.1496525234646267,0.03906958157398083,0.22927781099817104,3.3306529396457365
